train_step,method,seed,current_difficulty,target_difficulty_steps,eval_difficulty,eval_mode,eval_rap,mean_reward,std_reward,win_rate,threshold_hit,stage_steps,stage_index
10000000,direct,44,3,1250000,3,0,0.25,15.6,6.606057825965498,0.9,1,10000000,0
10400000,direct,44,3,1300000,3,0,0.25,17.3,1.6155494421403513,1.0,1,10400000,0
10800000,direct,44,3,1350000,3,0,0.25,17.0,3.7416573867739413,1.0,1,10800000,0
11200000,direct,44,3,1400000,3,0,0.25,18.5,1.8027756377319946,1.0,1,11200000,0
11600000,direct,44,3,1450000,3,0,0.25,17.0,2.6457513110645907,1.0,1,11600000,0
12000000,direct,44,3,1500000,3,0,0.25,16.6,3.2619012860600183,1.0,1,12000000,0
12400000,direct,44,3,1550000,3,0,0.25,16.9,2.6248809496813372,1.0,1,12400000,0
12800000,direct,44,3,1600000,3,0,0.25,15.9,4.742362280551751,1.0,1,12800000,0
13200000,direct,44,3,1650000,3,0,0.25,16.9,3.0149626863362675,1.0,1,13200000,0
13600000,direct,44,3,1700000,3,0,0.25,17.2,3.515679166249389,1.0,1,13600000,0
14000000,direct,44,3,1750000,3,0,0.25,16.0,9.787747442593725,0.9,1,14000000,0
14400000,direct,44,3,1800000,3,0,0.25,17.3,3.132091952673165,1.0,1,14400000,0
14800000,direct,44,3,1850000,3,0,0.25,17.6,2.5768197453450252,1.0,1,14800000,0
15200000,direct,44,3,1900000,3,0,0.25,17.1,2.467792535850613,1.0,1,15200000,0
15600000,direct,44,3,1950000,3,0,0.25,13.1,11.121600604229592,0.9,0,15600000,0
16000000,direct,44,3,2000000,3,0,0.25,16.9,2.8089143810376282,1.0,1,16000000,0
16400000,direct,44,3,2050000,3,0,0.25,16.6,3.2619012860600183,1.0,1,16400000,0
16800000,direct,44,3,2100000,3,0,0.25,14.5,3.442382895611701,1.0,0,16800000,0
17200000,direct,44,3,2150000,3,0,0.25,15.6,3.1368774282716245,1.0,1,17200000,0
17600000,direct,44,3,2200000,3,0,0.25,17.2,2.6,1.0,1,17600000,0
18000000,direct,44,3,2250000,3,0,0.25,17.0,3.714835124201342,1.0,1,18000000,0
18400000,direct,44,3,2300000,3,0,0.25,13.8,2.785677655436824,1.0,0,18400000,0
18800000,direct,44,3,2350000,3,0,0.25,12.8,3.627671429443411,1.0,0,18800000,0
19200000,direct,44,3,2400000,3,0,0.25,17.5,2.1095023109728985,1.0,1,19200000,0
19600000,direct,44,3,2450000,3,0,0.25,16.7,1.4177446878757827,1.0,1,19600000,0
20000000,direct,44,3,2500000,3,0,0.25,16.2,2.4413111231467406,1.0,1,20000000,0
20400000,direct,44,3,2550000,3,0,0.25,15.2,1.1661903789690602,1.0,1,20400000,0
20800000,direct,44,3,2600000,3,0,0.25,16.3,2.6095976701399777,1.0,1,20800000,0
21200000,direct,44,3,2650000,3,0,0.25,12.3,8.112336284942828,0.9,0,21200000,0
21600000,direct,44,3,2700000,3,0,0.25,15.8,3.2186953878862163,1.0,1,21600000,0
22000000,direct,44,3,2750000,3,0,0.25,17.3,2.4103941586387903,1.0,1,22000000,0
22400000,direct,44,3,2800000,3,0,0.25,18.4,2.870540018881465,1.0,1,22400000,0
22800000,direct,44,3,2850000,3,0,0.25,17.6,2.4576411454889016,1.0,1,22800000,0
23200000,direct,44,3,2900000,3,0,0.25,18.4,1.8547236990991407,1.0,1,23200000,0
23600000,direct,44,3,2950000,3,0,0.25,17.1,2.0223748416156684,1.0,1,23600000,0
24000000,direct,44,3,3000000,3,0,0.25,17.9,2.808914381037628,1.0,1,24000000,0
24400000,direct,44,3,3050000,3,0,0.25,17.6,2.835489375751565,1.0,1,24400000,0
24800000,direct,44,3,3100000,3,0,0.25,17.5,1.746424919657298,1.0,1,24800000,0
